id,location_id,user_x,user_y,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,serving Rx,neighbor Rx
140,140,18.876120696,16.320896983,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-66.4620467987,-96.7279557566
141,141,35.5639101398,19.4520702513,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-77.1207598706,-84.446969999
142,142,24.7634260539,18.60985005,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-65.257414473,-90.5414222773
143,143,35.1892033533,20.3789596013,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-75.3002414499,-82.2560203838
144,144,22.6729122829,16.9361816381,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-53.255507804,-102.633464759
145,145,21.1061194636,18.6308460676,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-63.3696977568,-91.8893032207
146,146,20.1332986255,22.7574720507,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-78.0146006557,-112.210868838
147,147,34.4932769921,17.0483159486,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-70.7392407029,-87.94707798
148,148,17.3882504841,19.8785050163,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-66.6537762898,-104.092526274
149,149,19.3925453802,16.1125181082,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-57.9086936224,-96.8948710887
150,150,28.45214172,18.2568762431,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-51.8641440505,-90.3161063583
151,151,20.6886776224,17.6491389475,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-59.3667461537,-107.950103976
152,152,21.1570344068,19.2516807726,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-66.2498788516,-103.431906686
153,153,31.263514595,16.7035037961,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-75.5607852873,-95.2687958591
154,154,26.0520032198,21.1754867051,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-66.6832126918,-94.8068276848
155,155,26.3482666188,19.038635816,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-68.272950781,-95.1006300736
156,156,22.8593664326,17.3525633335,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-59.7128259663,-100.699620996
157,157,18.2824768965,17.9020353975,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-73.9581320718,-106.245414883
158,158,9.35073663029,18.2857448862,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-85.9083537812,-106.085889938
159,159,15.7103866722,16.6560440024,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-74.7347563358,-105.943373192
160,160,33.2950525012,24.4330832027,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-73.5616422901,-90.5232860458
161,161,25.1192671441,19.224765129,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-67.9214332998,-98.3753700616
162,162,49.0693873013,20.3566145216,51.446,17.966,19,69.175,11.247,19,24.377,11.978,19,82.947,18.112,19,-43.9057371612,-97.6487105318
163,163,40.2004184412,21.2120788365,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-76.4644290769,-85.4637568065
164,164,21.9368023694,18.2431702289,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-69.2774048363,-100.610777895
165,165,40.0064560758,18.9230468377,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-76.4592852804,-84.9871968374
166,166,25.8051202569,17.4722551396,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-64.4334382733,-99.8037214167
167,167,2.6405979494,18.4940724759,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-87.6449558841,-115.301834866
168,168,48.0513042111,20.3655574428,51.446,17.966,19,69.175,11.247,19,24.377,11.978,19,82.947,18.112,19,-43.922692912,-77.7214346715
169,169,11.9574866152,17.0207570702,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-81.7476878399,-109.157955124
170,170,21.0428025147,19.6137786807,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-65.2186895525,-104.765462029
171,171,30.7427660596,21.0234727922,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-78.4757525248,-90.3407855202
172,172,32.9315811114,21.891994671,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-89.7736617954,-89.9227835778
173,173,33.5586121327,17.2817634385,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-83.4395014381,-90.2169562711
174,174,34.108807588,18.007288056,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-67.3466294235,-86.9859340656
175,175,21.2951602105,21.8945635953,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-72.8395623718,-97.2934213484
176,176,46.9755630627,16.9063361337,51.446,17.966,19,69.175,11.247,19,24.377,11.978,19,82.947,18.112,19,-42.6190813366,-92.5456083513
177,177,32.1700731246,19.3996636784,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-68.9842050527,-88.1606382415
178,178,29.4393797907,20.5480732591,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-75.2663313959,-95.9440460948
179,179,14.3945225644,16.8528778672,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-66.2473792297,-107.43056711
180,180,33.3935906741,19.3127049433,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-79.0949980695,-87.6093917617
181,181,43.7565859466,19.1496925642,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-65.7151274048,-79.8226022226
182,182,17.9265781,22.1013783435,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-74.1217197529,-103.465201706
183,183,40.7485820635,21.9823574931,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-70.7586457697,-83.7606191509
184,184,32.2433450729,17.0962492367,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-70.4417934112,-93.4302737043
185,185,26.7523923669,19.414011498,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-65.6615601667,-100.481433267
