id,location_id,user_x,user_y,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,serving Rx,neighbor Rx
64,64,27.9956306296,5.68598039036,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-95.5827419711,-105.079401077
65,65,27.6154583133,2.99447859583,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.5961617642,-105.528975265
66,66,35.0401662384,7.8698256621,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.9137204526,-102.746598222
67,67,32.64905824,7.18750042307,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.6035816492,-103.609885896
68,68,18.2760716224,2.92520043875,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.5783061452,-107.42134947
69,69,44.9458298192,6.50931526236,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-99.9568030915,-103.478451017
70,70,23.7868926524,5.04516268403,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-95.2724446425,-106.126019811
71,71,19.8611353506,6.54818820086,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-95.3817327625,-106.82647134
72,72,35.2331899577,8.86049917557,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.8282951705,-102.487260187
73,73,33.5348503204,9.20941593294,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.6098193062,-102.998835911
74,74,34.7514531976,3.37707887781,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.124189134,-103.77826282
75,75,32.4852909975,1.85510666833,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.8431649213,-104.624753946
76,76,26.8563562264,6.33705408615,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-94.3805860173,-105.278984304
77,77,32.1889305924,9.04280307057,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.6067997157,-103.457936941
78,78,10.2683733108,7.25177765109,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.851150521,-108.562734362
79,79,38.1099272101,5.82998579054,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.933122577,-102.26148026
80,80,21.7386769616,3.27843099574,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.2349591165,-106.728481044
81,81,20.1346680197,7.3453616155,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-94.5219649219,-106.711560042
82,82,11.8064355984,4.95294895013,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.611067448,-108.418535966
83,83,31.6749589488,4.14600281186,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.4346790608,-104.397439483
84,84,18.3073382104,1.85883263576,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.1493189557,-107.506510428
85,85,14.1352827677,1.0391811934,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.903160714,-108.285375619
86,86,23.4495505212,6.36274812632,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-93.7976670172,-106.072322459
87,87,18.0530862492,6.79418707683,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.4574212181,-107.173662433
88,88,32.0656005634,4.16283953561,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.609484203,-104.29667969
89,89,20.1746078602,4.69634813016,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.6612450765,-106.910143738
90,90,45.150409685,6.41960234942,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-99.9450652054,-103.554198083
91,91,27.9499591985,6.41334889379,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-94.8992590576,-104.998967935
92,92,16.0078432035,3.93637551706,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.027999224,-107.75492651
93,93,36.1831752081,7.86824230932,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.5729437553,-102.370292772
94,94,27.8314826096,7.26580386497,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-93.9904445161,-104.926589511
95,95,22.7718931626,6.2103393624,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-94.1691994911,-106.236277247
96,96,31.1646776082,4.37837986544,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.0723715039,-104.485113349
97,97,34.5445009374,5.46582556584,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.3179677648,-103.387669361
98,98,19.5021104732,10.6539594554,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-92.9223577409,-106.646126059
99,99,28.7284137981,8.8134613716,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-93.3853738906,-104.509064247
100,100,26.5097734895,3.7117209583,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.773602026,-105.678591979
101,101,16.1423302546,6.01737060986,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.0550857137,-107.590704668
102,102,40.4083549552,8.20416775318,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-100.779720603,-101.596479014
103,103,36.5708220118,9.95348921525,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.4901093881,-101.784058794
104,104,40.538240766,9.82497785036,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-100.197221676,-101.522339064
105,105,31.901731554,6.46686517757,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.4232494064,-103.943683614
106,106,23.9241578293,8.06718444379,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-91.0927516875,-105.811551354
107,107,33.3844541918,7.76024902911,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.8948429959,-103.290579434
108,108,23.651271586,7.02571005743,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-92.8547541378,-105.966114127
109,109,21.3837202971,8.7973246402,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-91.8547551508,-106.339529529
110,110,18.5774254778,1.81568092995,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.0873747669,-107.461811497
111,111,21.5930028921,6.32915682344,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-94.5406435154,-106.480960122
112,112,25.3790889643,9.48275947788,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-88.2944821929,-105.335908665
113,113,38.9523514324,8.43224450345,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.910715125,-101.25260451
114,114,29.1458868558,7.51908787503,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-94.805150164,-104.549071717
115,115,22.2424071818,8.48107102756,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-91.3851418146,-106.168455489
116,116,29.9720137389,7.58079033599,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-95.4375017603,-104.315156471
117,117,27.8945715808,3.77779649327,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.0980395544,-105.357944046
118,118,31.8008539215,3.26646497784,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.925623813,-104.522196414
119,119,26.1804940124,4.15809276858,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.3198440048,-105.696360631
120,120,33.2838528265,19.4839382448,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.0540757752,-102.340027037
121,121,33.3592418661,21.0094071246,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.7105492555,-102.386415048
122,122,30.4899642933,21.5203144682,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.852619845,-103.468759605
123,123,31.250008509,18.7646567562,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.6799368735,-103.099272695
124,124,31.7588506844,22.2438543275,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.6566053697,-103.075552011
125,125,18.962686698,17.6295637836,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.1359004762,-106.582009787
126,126,29.568700526,22.6338150414,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.1824255402,-103.843822599
127,127,29.5613979585,21.9392278658,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.785716854,-103.801911628
128,128,21.5609090351,13.831024166,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-89.9538171703,-106.039330223
129,129,28.951498666,21.0128193216,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.027106162,-103.951363071
130,130,34.2954142135,16.7969358636,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.652157406,-101.910883011
131,131,18.6888016003,20.2416489216,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.958095952,-106.660909008
132,132,33.0241987693,20.2646625135,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.2584927593,-102.475367113
133,133,21.9414917164,19.3936254853,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.1159707082,-105.884252291
134,134,31.5348690177,19.6687095911,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.2970504274,-103.016017049
135,135,40.8276929737,19.5512563974,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-98.455788203,-102.293461463
136,136,46.5477453592,19.0213682618,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-92.8627792226,-104.131097659
137,137,41.2533501944,20.0003403096,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-98.2179608573,-102.52320968
138,138,47.413569464,24.4564522833,51.446,17.966,19,69.175,11.247,19,24.377,11.978,19,82.947,18.112,19,-95.9598947736,-104.792645776
139,139,34.458246655,19.0545107594,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.4640914314,-101.838890641
140,140,39.889087691,18.1097418266,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-98.9971511064,-101.689679431
141,141,28.6137296532,15.7443646782,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-93.7685669058,-104.028617716
142,142,43.6718596761,18.7482471854,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-96.1235506306,-103.184618636
143,143,41.4359584331,15.5355102639,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-98.1521357584,-102.010779477
144,144,34.8733808827,18.3341113493,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.4365480911,-101.644077273
145,145,24.7584650226,22.0556815395,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.9966057132,-105.224352718
146,146,35.2091248233,17.5407986134,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.3801960002,-101.494563962
147,147,36.8443847392,15.2499143613,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.7975881881,-100.837761901
148,148,32.1735914423,16.6875678558,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.2493013778,-102.7660878
149,149,31.2453259541,22.5079097242,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.6144375867,-103.27622092
150,150,19.9402103162,18.8226251072,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.4392751814,-106.360065914
151,151,30.9914336225,17.1565270102,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.6552861619,-103.192655227
152,152,22.7226168901,21.003060572,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.3029514378,-105.719538219
153,153,27.0984983867,22.6038456904,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.6132634009,-104.596434487
154,154,29.3034678488,16.6291988696,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-95.0771726321,-103.782249311
155,155,33.790640167,18.5161137429,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.9356694961,-102.110331893
156,156,35.5242154588,19.9748102619,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.255275535,-101.406173582
157,157,31.8642125463,20.3717497676,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.7976099961,-102.921838021
158,158,34.4291761751,18.6978314697,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.3284217803,-101.843184588
159,159,34.0383810696,21.9530560897,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.344549064,-102.190688417
160,160,31.8513845946,20.7875808809,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.9941899841,-102.946983879
161,161,25.7128893097,21.4705627879,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.6243071727,-104.939317917
162,162,34.4263588338,23.3138974736,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.983045475,-102.183159583
163,163,34.9821895494,19.9260596562,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.001660161,-101.645568433
164,164,39.3259122428,17.708942448,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-99.3474545516,-101.388678292
165,165,19.5645215348,21.058939,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.1353300037,-106.478733823
166,166,30.9412105828,17.0623391801,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.5696052515,-103.212032172
167,167,38.7324740799,18.4073610799,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-99.7010724714,-101.259026218
168,168,40.0338040531,14.2060008785,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-99.2822846789,-101.298610095
169,169,27.7896844449,22.0352007105,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.3763636858,-104.36127117
170,170,27.875674468,18.248069103,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-95.5032085738,-104.228060554
171,171,22.1978143296,19.4010492609,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.0507801308,-105.820452432
172,172,29.6268147713,18.6437158186,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.728624978,-103.664466612
173,173,31.091844992,18.342274123,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.3636654244,-103.15204765
174,174,23.3242054909,19.9156057737,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.3033063037,-105.540979652
175,175,28.0315634737,18.7196673745,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-95.9861641562,-104.182631649
176,176,18.0319983252,18.6177170529,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.3097533266,-106.790343991
177,177,31.1735640749,18.023525477,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.2393265282,-103.121296595
178,178,32.4379901511,21.2146188309,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.4297304441,-102.754243094
179,179,28.7579502234,26.3865308047,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.939715978,-104.421117501
180,180,31.093917653,19.0726101913,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.7636816729,-103.160879872
181,181,29.706107335,19.2862436184,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.1977622053,-103.647716065
182,182,37.5297300668,18.8538449404,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-100.374999682,-100.832555297
183,183,46.1133562644,20.2601034112,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-93.943029347,-104.130497006
184,184,15.963025104,15.2992331887,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.1984688084,-107.250565454
185,185,29.9814977019,15.8545548752,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-95.1196435611,-103.575978596
186,186,32.5132365579,18.8882004813,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.4137675563,-102.628170055
187,187,38.1736321803,19.1649022611,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-100.042207458,-101.177775691
188,188,28.7900169436,21.0135201851,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.9752608926,-104.002954404
