id,location_id,user_x,user_y,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,serving Rx,neighbor Rx
150,150,17.9810914718,19.8485498506,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.2404757176,-106.187861992
151,151,25.7367975799,18.6851517868,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-98.3862599107,-109.790091554
152,152,32.5565418385,22.4899752987,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.549790624,-109.444826945
153,153,7.40653893935,17.9496812339,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-105.180548621,-112.137810499
154,154,30.9572655504,20.138810173,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-103.039047916,-104.210828765
155,155,22.4136000934,17.1166565203,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.2042875798,-109.915144769
156,156,36.8049711772,15.6918745579,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-105.807032234,-105.90824791
157,157,45.1946288371,19.0776097594,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-97.33071636,-107.773206011
158,158,44.0366280758,23.2351953082,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-103.33502571,-104.779026245
159,159,32.7380494758,17.8671423989,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.243713594,-104.903229528
160,160,31.9421180444,15.442583583,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.8176435424,-108.122512576
161,161,46.2568083863,18.824716817,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-95.7207199623,-100.888816023
162,162,28.7472911989,16.097781958,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.8935810002,-109.106101761
163,163,31.9629449761,14.0896917652,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.583527457,-107.400824706
164,164,44.980639936,21.5976379049,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-101.288924697,-108.360397012
165,165,24.2011586241,17.6511750611,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-96.7093441767,-108.336521119
166,166,19.9082859074,21.6294054627,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-103.012104604,-107.341821701
167,167,29.9360000408,18.7609693207,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.4961015689,-108.505850805
168,168,38.1745606266,16.9865380601,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-97.245728252,-101.731699927
169,169,35.4153623495,18.6617770242,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-103.73196322,-105.159416146
170,170,35.6204015111,20.7442839823,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-103.586337897,-105.274135917
171,171,17.20544165,20.7252320278,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-101.426151457,-110.875172456
172,172,29.0970834319,17.797588733,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.5693225389,-106.922462348
173,173,32.5355469981,18.5249823659,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-99.9327564467,-104.792563001
174,174,29.1219587164,19.2895752146,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-97.8706309615,-105.313780015
175,175,33.7324013031,17.3350068834,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-103.50691957,-105.795755076
176,176,13.4418471122,16.6160869152,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.105810309,-112.516978224
177,177,40.300993351,22.8511239093,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,82.947,18.112,19,-103.466558857,-105.641084753
178,178,19.4838538817,17.0646456135,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-94.8689997582,-111.285299148
179,179,20.4192443493,19.2348360602,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-103.513621044,-109.424209379
180,180,30.4452967619,22.1111142362,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.18425447,-105.850714176
181,181,27.1657255081,19.6938151175,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.225835483,-110.296313815
182,182,29.9387054469,18.007802604,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-102.877729086,-106.835825312
183,183,47.0708903213,21.0883102743,51.446,17.966,19,69.175,11.247,19,24.377,11.978,19,82.947,18.112,19,-93.8528300739,-106.208493915
184,184,28.2985048896,19.4822390744,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-100.999629362,-105.826056426
185,185,26.8868831296,17.2380351482,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,-94.6440070196,-110.827661593
