id,x,y,serving id,serving Rx,neighbor id,neighbor Rx
9965,19.7665190022,16.9601527397,0,-95.091108153,1,-106.401403587
9966,64.2307633537,24.5695295481,2,-100.513599629,1,-100.605512561
9967,25.9735570615,9.70984613051,0,-88.5223120019,1,-105.16374183
9968,46.9045850964,24.2902937505,1,-96.0977304048,0,-104.854609934
9969,7.08463519245,16.3649944727,0,-102.183198882,1,-108.873716283
9970,29.6548870541,12.7802592624,0,-93.3279586618,1,-103.85363494
9971,96.7835320004,11.6428723834,5,-96.9572904365,4,-101.04342415
9972,100.549734186,0.162340736806,5,-102.640811411,3,-104.228974722
9973,11.1931613046,15.6744569724,0,-100.24097505,1,-108.167491903
9974,58.7323048604,24.9683316701,1,-98.0116467902,2,-101.933360118
9975,18.2443695692,6.94979506161,0,-96.2326879517,1,-107.125425231
9976,89.5718560023,0.0493151566119,3,-99.942705811,4,-102.737341807
9977,76.4459475103,18.764601446,4,-94.8107759462,2,-98.2636159955
9978,61.5458515239,13.1702445698,2,-96.1745072868,1,-98.7536304302
9979,96.6888767616,13.2909790157,5,-95.7743191383,4,-100.693503886
9980,61.5036757155,12.0266569439,2,-96.0265770195,1,-99.0746161231
9981,90.6230269014,3.13820309793,3,-100.001795352,4,-101.753915025
9982,27.4703615053,3.66150047803,0,-97.057083996,1,-105.470167283
9983,70.6496348337,10.4014992931,2,-84.92840608,3,-96.7691775608
9984,97.8893567181,7.17079129423,5,-99.5391426885,4,-102.457621618
9985,93.041416021,6.20092727726,5,-101.080367962,3,-101.149691907
9986,36.5687298929,21.683896811,1,-101.072514254,0,-101.190553578
9987,74.5463869909,11.397589129,2,-93.3759008734,3,-95.0065782318
9988,29.4073533835,1.00446113936,0,-99.3163694539,1,-105.441551749
9989,33.5055117114,20.8633975039,0,-99.7112962984,1,-102.318845634
9990,0.344539675953,12.939439358,0,-104.375915563,1,-109.942416188
9991,101.489724952,1.61066953256,5,-102.05248293,3,-104.428208137
9992,45.5787597082,21.0197177519,1,-94.9007962036,0,-104.063452118
9993,20.2971927755,20.9895467387,0,-97.8549008046,1,-106.308132192
9994,1.53322736858,15.849461596,0,-104.101651262,1,-109.740927322
9995,72.0310993625,22.589993467,2,-99.0850422973,4,-99.1485537521
9996,8.69475745159,0.740779541489,0,-102.757694484,1,-109.149663592
9997,55.6865804191,25.6683018189,1,-96.990052063,2,-102.928218939
9998,11.6903461686,2.83607474296,0,-101.215903082,1,-108.560778022
9999,99.6871989033,19.9669243916,5,-85.4443380051,4,-101.760894757
10000,67.2855637952,14.4105112975,2,-90.6069578874,3,-100.227201063
10001,9.47510969337,15.6545613752,0,-101.079179907,1,-108.473494512
10002,21.2747795566,10.441629661,0,-90.1488048612,1,-106.261101848
10003,94.3871129804,9.96737883885,5,-98.9526179737,4,-100.426725537
10004,4.93262185954,9.66210821558,0,-102.866868756,1,-109.331760729
10005,82.712530904,18.7080135797,4,-81.0345567204,3,-100.541575213
10006,94.326857125,13.6359111892,5,-97.0697036267,4,-99.4111711292
10007,18.1395937211,6.06107637245,0,-96.8253580688,1,-107.206509782
10008,29.0312109265,17.5027729742,0,-95.5478034199,1,-103.860159406
10009,50.4657897103,21.7713887698,1,-91.0790531976,2,-103.541215661
10010,21.3300326874,5.23563018336,0,-95.7234709145,1,-106.62953437
10011,68.5916387662,4.60145306784,2,-94.9634960421,3,-97.1687725846
10012,51.8568331174,2.19193464453,1,-101.282292665,2,-102.852157336
10013,13.5177461358,15.5737739327,0,-98.9213784195,1,-107.733598797
10014,30.1617558305,7.52141954797,0,-95.6270887554,1,-104.270535774
10015,41.0140056416,19.7882883042,1,-98.3552703359,0,-102.401628168
10016,73.3298735317,10.9058597008,2,-91.5128402067,3,-95.2563997255
10017,22.4476968587,15.3402429306,0,-90.9791002216,1,-105.778619541
10018,60.7587427338,1.76323245393,2,-99.6771085234,3,-101.913363503
10019,33.0606640764,21.3329216408,0,-99.7257534925,1,-102.525180821
10020,2.2657380819,18.2859595309,0,-104.045663295,1,-109.625977196
10021,19.2380680525,3.76783666528,0,-97.7002732964,1,-107.170827757
10022,40.5681382418,10.9410037726,1,-99.8313894547,0,-101.486367274
10023,45.3635684647,2.0199912518,1,-101.857870578,0,-104.12055098
10024,34.4281642249,6.60495098106,0,-98.8944285554,1,-103.189462925
10025,82.5745579069,24.8071391269,4,-95.0012328945,2,-102.670067077
10026,8.89930948214,12.6078893263,0,-101.146663723,1,-108.620133089
10027,61.9264999783,15.98940096,2,-96.8803467698,1,-98.4072758787
10028,103.064227146,11.9332734007,5,-95.7367613948,4,-103.395669776
10029,30.9569719976,24.576107188,0,-100.514927235,1,-103.562627807
10030,21.2678861382,23.5021019766,0,-99.233558689,1,-106.162819943
10031,6.54791723433,7.5385142199,0,-102.399396724,1,-109.149997559
10032,30.4229153237,6.451791897,0,-96.4699281839,1,-104.350858209
10033,50.7620384709,7.01958162332,1,-98.6125535188,2,-102.603659555
10034,43.5975057413,24.6786416169,1,-98.1711156897,0,-104.05976757
10035,26.0113779638,15.1287762821,0,-90.3322749546,1,-104.831626704
10036,49.6914218038,11.8733737777,1,-94.5901426171,2,-102.833749005
10037,58.732639232,8.27174048968,2,-98.5386948418,1,-99.35022959
10038,43.7859745228,22.0804624227,1,-96.908298467,0,-103.681614243
10039,91.6054240128,9.1753813118,4,-99.5388670358,5,-100.354597721
10040,51.832922915,20.954298393,1,-89.1302352764,2,-102.975609669
10041,16.1920727271,13.8388908023,0,-96.6494610253,1,-107.232316223
10042,103.138340629,14.1079232211,5,-93.3426880345,4,-103.233398796
10043,30.8574431165,3.23901251192,0,-98.5533260344,1,-104.751206297
10044,20.8242942403,6.4861608486,0,-94.8187142028,1,-106.631050561
10045,20.6527987224,2.33775064242,0,-98.1761240944,1,-107.030517533
10046,40.5404906821,11.7261505207,1,-99.6100920619,0,-101.459691718
10047,78.970393962,21.7931735627,4,-93.4376495771,2,-100.607545658
10048,65.2047774884,12.0744270089,2,-91.3105567103,3,-100.427692824
10049,101.030800981,16.3389318977,5,-88.6176233126,4,-102.317863163
10050,17.4885542479,14.8759115239,0,-95.7968090058,1,-106.937622101
10051,96.0643422847,8.80578226387,5,-99.0143297356,4,-101.422266021
10052,95.9959828125,25.4963029637,5,-96.5571057731,4,-100.907298897
10053,102.992414856,13.291057946,5,-94.2840932626,4,-103.244962431
10054,91.787544213,13.629843766,4,-97.869578083,5,-98.6336050573
10055,45.4904747651,15.4008529194,1,-94.7552275972,0,-103.514819299
10056,97.7584167973,13.3955112778,5,-95.0492245381,4,-101.172080185
10057,11.0345560437,0.0149638598373,0,-102.216067796,1,-108.845355937
10058,94.1325926412,15.5746643414,5,-96.3077227279,4,-98.9410293847
10059,35.8257540139,24.8967418486,1,-101.867384487,0,-101.941288328
10060,80.2536345035,21.3014890418,4,-91.5229001772,2,-100.89134815
10061,25.968503022,6.54069075063,0,-93.7642056953,1,-105.471064533
10062,16.754408553,10.0738932524,0,-96.164221896,1,-107.24951816
10063,41.2643651575,20.6259530871,1,-98.3089643216,0,-102.635009007
10064,56.7543982167,18.2739828696,1,-93.2987718849,2,-100.544627083
10065,86.9656450351,20.8261688759,4,-92.6226123119,5,-100.633124476
10066,47.5198364269,22.6904064732,1,-94.3580248201,2,-104.509308796
10067,7.91807761317,13.6623623783,0,-101.629973916,1,-108.765434405
10068,99.737839007,6.02019969556,5,-99.9770903619,4,-103.271490277
10069,100.769569057,6.24492678277,5,-99.8043178073,4,-103.522645181
10070,103.342142147,0.0213032680126,5,-102.730531312,3,-105.04108112
10071,78.6816881158,20.9480343857,4,-93.0242383421,2,-100.181971187
10072,47.9945189143,16.5402142845,1,-90.7050475677,2,-103.665196235
10073,103.477828917,4.83469630246,5,-100.643270782,4,-104.496464783
10074,71.9807061628,7.7457136592,2,-92.0522176625,3,-94.252545456
10075,70.0251824955,16.0417382499,2,-92.6530882177,3,-99.8818433187
10076,81.1271491604,1.27360544866,3,-93.4859158901,2,-101.182683353
10077,78.2320312207,21.1900796182,4,-93.7191446919,2,-100.109804013
10078,24.2658275386,9.84910476712,0,-86.5903581216,1,-105.58691668
10079,6.44277789905,24.1442119811,0,-103.611073506,1,-109.04289392
10080,21.409468764,10.2711879243,0,-90.0668225357,1,-106.240109271
10081,9.91665872653,12.8800081018,0,-100.655825614,1,-108.43938875
10082,21.913669549,13.857056578,0,-89.3343092073,1,-105.952949799
10083,28.3921277259,7.71532811532,0,-94.0068955823,1,-104.726983626
10084,89.0609113123,14.1622982674,4,-95.6033065626,5,-99.9833585735
10085,39.801828366,15.8239267106,1,-99.1739285171,0,-101.336810369
10086,82.9933437692,13.1172067597,4,-92.8398186436,3,-97.5049539528
10087,88.836297626,5.12878674951,3,-98.8151111532,4,-100.537372524
10088,51.2378876869,11.9384692186,1,-94.2232853935,2,-102.228423966
10089,88.0462409907,1.21090659311,3,-98.8244663901,4,-102.106034759
10090,11.7962228842,5.24171049915,0,-100.544693976,1,-108.404547734
10091,101.45040888,5.42683707874,5,-100.249891159,4,-103.86491771
10092,57.0868778411,3.85347332835,2,-100.492671257,1,-101.006806469
10093,52.0543792609,25.4385293822,1,-95.8204045217,2,-103.80037443
10094,83.8331763861,1.42224457147,3,-95.7505094363,4,-101.704292913
10095,5.95270725646,19.1929610402,0,-102.943235999,1,-109.056535695
10096,11.2144828796,17.2376253578,0,-100.495020599,1,-108.15293172
10097,59.8113710471,3.26565128123,2,-99.4561228146,1,-101.791872033
10098,28.91587365,1.09884117439,0,-99.1419087812,1,-105.529283229
10099,27.4458724075,21.0779993585,0,-97.6376459577,1,-104.42135387
10100,47.9363773016,9.19406998283,1,-97.5177803671,2,-103.497120407
10101,25.4435182436,14.7596781601,0,-89.0466598222,1,-105.003685789
10102,54.1212043102,13.9633519993,1,-92.5694341806,2,-101.054357521
10103,54.7826206156,22.3683688558,1,-93.5785610808,2,-102.325167299
10104,102.403182361,2.00797291218,5,-101.898702614,3,-104.680071103
10105,90.3606593987,4.95350983503,3,-99.7484718285,4,-100.960847451
10106,50.5099440195,24.4567984974,1,-94.8379340227,2,-104.005075573
10107,31.8663420216,24.7183919642,0,-100.801373066,1,-103.278459863
10108,92.7489674287,3.96075742853,3,-101.032996578,4,-101.921137892
10109,14.0882428213,15.0118636468,0,-98.4494586354,1,-107.630668475
10110,53.9817226535,2.84536230628,1,-101.071072796,2,-101.983599542
10111,103.145629662,3.99028754075,5,-101.034488442,4,-104.554963403
10112,45.0304355716,6.25741979808,1,-100.055762853,0,-103.529187299
10113,92.6671483648,10.4767791711,5,-99.4142902779,4,-99.4898678027
10114,102.977522954,17.2240782769,5,-87.8652260016,4,-103.040360482
10115,71.9820617879,9.7958682099,2,-89.4791873263,3,-95.4239746557
10116,9.24601090528,23.3394941269,0,-102.6151797,1,-108.561359789
10117,41.7762168513,10.3708202292,1,-99.4515621207,0,-102.030687818
10118,74.6661798049,1.77302253704,3,-92.3091253319,2,-98.6008635936
10119,59.3302975975,5.11074631976,2,-99.0242178477,1,-100.949753948
10120,70.903156803,14.1048268583,2,-89.8852470196,3,-98.6059568911
10121,86.7786150953,9.17600917976,4,-97.7282447958,3,-97.9019339567
10122,37.7214701118,13.0287007451,0,-100.074829809,1,-100.704875948
10123,97.9518102945,7.28891770869,5,-99.4616369281,4,-102.450117499
10124,48.7024065106,23.5599363517,1,-94.4620219922,2,-104.326431422
10125,88.4694091111,24.4665684462,4,-96.6713548234,5,-100.353337322
10126,77.2366670078,17.8544870619,4,-93.8295904321,2,-98.2389863349
10127,13.643232219,11.0491282955,0,-98.481648415,1,-107.815554466
10128,63.3286171759,21.5254353479,2,-99.1647859253,1,-99.515916306
10129,55.0662672903,5.19942367191,1,-100.011052526,2,-101.079897644
10130,1.47648304082,21.4913395939,0,-104.600177333,1,-109.760894016
10131,68.891938226,5.9289470142,2,-93.3101587388,3,-96.9030648367
10132,22.6119372355,25.1987105113,0,-100.048597796,1,-105.930896185
10133,100.145991952,23.1058309202,5,-91.4581806873,4,-102.211592632
10134,100.250832011,17.5660455638,5,-85.7184080883,4,-101.962812773
10135,28.2490661341,1.32722145873,0,-98.8528450654,1,-105.633598471
10136,2.55824494709,19.8835066724,0,-104.113451481,1,-109.587679641
10137,25.1798918556,12.3451698234,0,-81.0345567204,1,-105.186664787
10138,91.6790748562,10.9298978052,4,-98.8356532575,5,-99.6611688146
10139,77.221097808,24.3037173171,4,-96.6840582596,2,-101.073475982
10140,3.48656942195,12.488830597,0,-103.3438613,1,-109.488881777
10141,16.452637543,6.1932900474,0,-97.7946128194,1,-107.521402398
10142,3.93919546278,16.9645520932,0,-103.393100699,1,-109.37336045
10143,95.6290725587,0.910210401609,3,-102.495148182,5,-102.680053979
10144,14.1931435817,16.7012620206,0,-98.7832742371,1,-107.591380993
10145,87.3863197753,22.135667476,4,-94.174845159,5,-100.530599407
10146,72.3368980284,11.1044634584,2,-89.4911255601,3,-96.0490704374
10147,7.56947769919,24.824596347,0,-103.433986234,1,-108.876872846
10148,101.019760717,13.5087025322,5,-93.7230730149,4,-102.50895021
10149,4.48902158595,15.3557415626,0,-103.085095864,1,-109.297611517
10150,31.9297769147,24.0818927615,0,-100.542803397,1,-103.18601607
10151,19.6103111239,23.4702573525,0,-99.5379625085,1,-106.541900741
10152,51.0789349558,0.681148432932,1,-101.952760898,2,-103.364257791
10153,41.5276999836,9.97847897267,1,-99.7088792613,0,-101.943464359
10154,95.0657792176,13.2045544079,5,-96.8375145225,4,-99.9022541171
10155,3.1630121247,23.0990401055,0,-104.345512879,1,-109.531921505
10156,70.6888406852,19.0345176586,2,-96.2353211879,4,-99.4496695152
10157,20.9068647031,5.0057802549,0,-96.0997001185,1,-106.736346342
10158,40.9442286867,6.62497726351,1,-101.130575312,0,-102.004295894
10159,92.9145351002,9.17618629572,5,-99.8745421418,4,-100.075273566
10160,50.5555463293,9.82463791452,1,-96.4689772077,2,-102.518351122
10161,45.4697059202,21.36971976,1,-95.1872419102,0,-104.076135818
10162,88.7147037776,0.535554485086,3,-99.3738266938,4,-102.449199641
10163,100.572219685,21.787666054,5,-88.4682247953,4,-102.250461283
10164,56.8929287209,17.091493331,1,-93.5689157858,2,-100.192304162
10165,12.5525448905,12.7806647947,0,-99.1814292312,1,-107.968126207
10166,29.8731593632,22.9951216635,0,-99.4610954925,1,-103.771799228
10167,25.961223564,12.6252152681,0,-84.9778992505,1,-104.958435788
10168,38.2859917049,25.1280549448,1,-100.902021779,0,-102.699820096
10169,25.2056482534,24.220781393,0,-99.436504003,1,-105.217945106
10170,78.5676995505,21.0830956054,4,-93.2637866522,2,-100.191594055
10171,95.2314476166,17.3379896964,5,-94.5882620974,4,-99.4592068533
10172,30.1287213508,16.7903236625,0,-95.8224890371,1,-103.501268842
10173,24.9608941827,18.5336143257,0,-94.8643209393,1,-105.084970834
10174,80.1927437711,0.691964932325,3,-93.4060945723,2,-101.035554088
10175,103.682760729,3.3367420892,5,-101.372913307,4,-104.793950998
10176,101.027392897,14.0417522083,5,-92.9940499932,4,-102.462790715
10177,57.1935500146,22.5576255113,1,-95.6812507391,2,-101.599714376
10178,97.4026097631,5.7252744526,5,-100.387013156,4,-102.659652598
10179,83.722614265,12.7846156534,4,-93.3896174541,3,-97.643782645
10180,10.655157406,4.82051201212,0,-101.139973313,1,-108.615673124
10181,93.7453328699,16.1059199763,5,-96.4318501627,4,-98.6228040389
10182,63.2713882967,5.21327992285,2,-96.6910219532,3,-100.55711291
10183,48.4473329853,20.7409692464,1,-91.3648532296,2,-103.983172961
10184,42.3374056365,17.1849016727,1,-97.2761726894,0,-102.528658836
10185,39.0641110771,21.1304223053,1,-99.7348459544,0,-101.959841136
10186,11.0517583645,9.89738600527,0,-100.129961838,1,-108.324929896
10187,85.608668422,9.73634135132,4,-96.9866402994,3,-97.2712887183
10188,92.5094884909,1.26932819232,3,-101.154023542,4,-102.786263573
10189,10.1653323569,24.1974524879,0,-102.545396229,1,-108.423360722
10190,68.3215107905,10.003018687,2,-84.0525548115,3,-98.1687080419
10191,54.1962857883,14.8792262724,1,-91.4517089717,2,-101.109763189
10192,20.8783230874,19.6818960305,0,-96.7080978432,1,-106.147037415
10193,16.6565495671,10.6553418509,0,-96.1418756955,1,-107.243598195
10194,73.1085701629,9.72240536607,2,-91.6000620399,3,-94.4320881605
10195,24.3037344849,16.3686461719,0,-91.8943090571,1,-105.275863921
10196,16.108647972,14.3898008235,0,-96.8386005633,1,-107.237105365
10197,81.1276791498,17.6726283706,4,-85.6350505123,3,-99.7320342998
10198,49.8374652147,1.63020765084,1,-101.572036063,2,-103.585746946
10199,100.335881436,24.0457696758,5,-92.8566152867,4,-102.399370568
10200,64.4779682241,0.0833264082216,2,-99.3406339021,3,-100.470642777
10201,21.9693003369,15.583876497,0,-91.8010661971,1,-105.892638371
10202,64.7783386783,24.9644602487,2,-100.613348116,1,-100.938602821
10203,74.2890767473,17.8067904182,2,-96.5826381013,4,-96.8814064283
10204,57.3762801416,18.673189585,1,-94.1513471725,2,-100.37324873
10205,70.8315618366,20.5166413734,2,-97.4932884611,4,-99.4847782084
10206,102.901684398,12.6551868924,5,-94.9649662467,4,-103.269967079
10207,103.870090873,12.3915113293,5,-95.5368101899,4,-103.617683409
10208,14.8070359468,21.0092999257,0,-99.9491969335,1,-107.490428479
10209,3.0616479865,10.9838183874,0,-103.497434847,1,-109.581706316
10210,21.0841889851,23.6910922895,0,-99.3742384824,1,-106.214110273
10211,40.3159300815,24.2747408474,1,-99.7427898026,0,-103.069900735
10212,29.6116940491,14.7634489754,0,-94.0987476896,1,-103.744125573
10213,101.930784319,0.744897541267,5,-102.410208168,3,-104.602957448
10214,6.89186973021,13.4414461601,0,-102.061278357,1,-108.938415308
10215,29.474232323,4.90577702901,0,-96.9273405587,1,-104.822415957
10216,38.5494610506,20.4067316616,1,-99.9306963231,0,-101.605343808
10217,18.3150225088,22.0311673457,0,-99.1115786316,1,-106.781353395
10218,13.7859933931,25.8002681903,0,-102.005465187,1,-107.82240486
10219,50.0188614248,18.1247410946,1,-83.6901593056,2,-103.15052215
10220,37.585271607,11.477847096,0,-99.9821122437,1,-101.057815392
10221,1.10786717917,6.09089422602,0,-104.360831012,1,-109.995368294
10222,93.355622114,20.0263396306,5,-96.3005951841,4,-98.350583695
10223,24.1830522235,8.63636755322,0,-89.9017997531,1,-105.702138594
10224,13.3381619705,20.1872535251,0,-100.275467091,1,-107.766145778
10225,61.3592158641,16.5045688698,2,-97.4956907497,1,-97.9494854619
10226,38.320172143,16.5865017005,1,-99.9712107698,0,-100.754745419
10227,50.6413645482,6.54889292594,1,-98.9254367579,2,-102.691636306
10228,10.7109654314,15.9824873223,0,-100.529216112,1,-108.251708242
10229,6.69907146867,16.2134750466,0,-102.320982659,1,-108.938080152
10230,80.0113297771,4.51639722384,3,-88.0547954705,2,-99.7213917723
10231,94.7898483849,6.75066911245,5,-100.401948501,4,-101.570502177
10232,76.9538756779,24.3760043211,4,-96.8864149242,2,-101.036849925
10233,18.4356358136,5.73212715157,0,-96.8449424271,1,-107.172051072
10234,69.8434034554,18.8469899504,2,-95.9485727359,4,-99.9299840301
10235,91.1655744537,13.2956591973,4,-97.5780414909,5,-99.0900402656
10236,81.1878066356,13.1353612469,4,-93.244870324,3,-96.7741484037
10237,97.4440584141,23.6581997291,5,-94.1241360092,4,-101.161459021
10238,63.5736040905,7.88936935612,2,-94.8073140318,3,-100.513571744
10239,58.3379571024,23.7140119633,1,-97.1402963676,2,-101.618354723
10240,38.0160391851,8.20732815935,0,-100.482686141,1,-101.654856465
10241,25.4332562087,3.48770762815,0,-96.7897125412,1,-105.941546931
10242,16.4964261873,16.7751488283,0,-97.3431548808,1,-107.122982706
10243,58.1647900304,12.3087011634,1,-96.9824106963,2,-98.6748682744
10244,66.2104348909,24.8001902709,2,-100.337569611,1,-101.506753966
10245,87.5799494714,3.94099403928,3,-98.0230626517,4,-100.865891923
10246,89.676486183,24.7136282328,4,-97.5014339146,5,-99.8046194884
10247,1.82843059956,15.2134432754,0,-103.977056703,1,-109.702072953
10248,66.2956943974,8.09823896036,2,-91.6831875147,3,-99.015527589
10249,57.3946297467,17.9329215846,1,-94.1223164534,2,-100.161854915
10250,99.1634486173,24.7203004797,5,-94.165202896,4,-102.046604133
10251,60.8759047444,16.4864192328,1,-97.5929809532,2,-97.7972084123
10252,43.3536004122,20.088181194,1,-96.625141492,0,-103.252089111
10253,67.5065615094,14.0044839806,2,-89.6240413834,3,-99.9909933574
10254,17.8116517194,19.9099102659,0,-98.1490489636,1,-106.849427499
10255,64.5624001491,10.3013401334,2,-92.4063347567,3,-100.348402826
10256,46.2708706256,13.3665710072,1,-95.2362032988,0,-103.700739718
10257,23.0492606467,2.51318076504,0,-97.6023710316,1,-106.546666761
10258,101.337277082,13.8973756415,5,-93.1880267281,4,-102.593951996
10259,63.4638774087,8.90510493167,2,-94.3935070095,3,-100.676410898
10260,8.90815043769,5.58774514053,0,-101.714623213,1,-108.859153366
10261,10.698382397,12.3310148942,0,-100.236113466,1,-108.314803042
10262,34.4381371983,13.017657005,0,-98.0182701413,1,-102.130730162
10263,16.870627057,16.6231024928,0,-97.0191133077,1,-107.045248668
10264,3.60261800083,12.0613230195,0,-103.300840868,1,-109.479022062
10265,90.5117920285,23.3467353072,4,-97.3220737511,5,-99.0178921417
10266,42.7105452764,12.2461530933,1,-98.2516460953,0,-102.384206813
10267,103.652030861,10.3023073165,5,-97.2728763766,4,-103.764388182
10268,16.3819857007,11.7062828435,0,-96.2964382507,1,-107.257850548
10269,69.8417191279,5.54900457065,2,-93.8561631308,3,-96.0396921036
10270,25.405090789,21.8275869478,0,-97.863087309,1,-105.038968637
10271,94.5758953695,12.6545100192,5,-97.4380146882,4,-99.7726386445
10272,72.7744880336,22.1361816313,4,-98.5936562413,2,-98.9403329314
10273,16.1269835931,14.9795094992,0,-96.97882514,1,-107.222047638
10274,50.5419762218,4.4687143799,1,-100.152147667,2,-102.958431658
10275,57.6451573071,1.42664256834,2,-100.98119819,1,-102.109926561
10276,35.469716393,4.61434472939,0,-100.035561302,1,-103.317185201
10277,38.5103628287,22.1464988737,1,-100.188332902,0,-102.004567012
10278,34.7525413602,24.2337488433,0,-101.410683568,1,-102.179560814
10279,7.83340757434,6.98565126783,0,-101.949237568,1,-108.96954392
10280,22.2190835222,3.60531055387,0,-96.8669901867,1,-106.599921362
10281,95.1061575032,21.4301426098,5,-94.9012693127,4,-99.633018426
10282,61.9045665611,18.6299666968,2,-98.1954287955,1,-98.2783972966
10283,4.38016170411,4.68622925373,0,-103.478938603,1,-109.584391212
10284,34.8055122312,14.2838832756,0,-98.4176864479,1,-101.847684457
10285,77.9888511244,12.1455133696,3,-95.0544921287,4,-96.0710620061
10286,41.4023936504,8.16172304533,1,-100.422756748,0,-102.020001529
10287,0.859507310288,10.2870228624,0,-104.229988975,1,-109.916344032
10288,73.5250180866,6.02156877525,3,-91.3670004085,2,-95.1029880913
10289,86.2968533686,6.73601391095,3,-97.0236119465,4,-99.1859350628
10290,94.923263826,16.3409892012,5,-95.2863987521,4,-99.3375719749
10291,83.3209871955,3.3119876513,3,-94.3360990724,4,-100.8143284
10292,50.9856017394,4.2876617389,1,-100.237675395,2,-102.826832073
10293,102.528891122,16.5951493022,5,-88.6364391147,4,-102.888854198
10294,59.704139398,22.3611887089,1,-97.4451349554,2,-100.71319396
10295,32.1523969873,14.6027402775,0,-96.4837947416,1,-102.867896841
10296,43.2808602563,19.1740719773,1,-96.5262092759,0,-103.1048691
10297,75.0734832675,15.3011578357,2,-95.4799157923,4,-96.6200265528
10298,30.1050867442,19.6108799965,0,-97.591352249,1,-103.51999328
10299,66.9058862432,22.3162718189,2,-98.8312276291,1,-101.411789359
10300,84.9417012898,12.688766194,4,-93.90914823,3,-98.1991475881
10301,81.2048811698,8.13333899602,3,-92.1536723107,4,-98.0290614218
10302,36.875091045,19.3325834792,0,-100.662412075,1,-100.729620352
10303,42.5244836897,7.79157924576,1,-100.154519563,0,-102.498831131
10304,63.0839442066,12.5735485973,2,-94.4659206847,1,-99.7616109321
10305,70.1791549429,5.27421549282,2,-94.254232838,3,-95.7116616931
10306,17.4010532415,21.3068740843,0,-99.0546326383,1,-106.961416729
10307,34.4767205043,16.5992729293,0,-98.7049954707,1,-101.839596876
10308,17.1603118357,7.81964823234,0,-96.5925885996,1,-107.286054099
10309,77.6599228468,17.5281164271,4,-93.3013875704,2,-98.3322627949
10310,79.9218161858,16.7227916323,4,-89.8614598431,3,-98.9992225744
10311,34.8664344022,5.29751924609,0,-99.5347310415,1,-103.332931274
10312,17.3666546744,2.94650369641,0,-98.9174466985,1,-107.585068545
10313,32.8392092499,5.17550554059,0,-98.5383165816,1,-103.912153034
10314,22.3501103202,18.3878390742,0,-95.0200152032,1,-105.774082764
10315,1.77688305464,8.30557955818,0,-104.014670236,1,-109.834678814
10316,82.6101361327,25.3148043412,4,-95.5343521706,2,-102.818301957
10317,77.6535771453,10.063913335,3,-92.3306806469,2,-96.7939825452
10318,89.8344632998,20.5329766587,4,-95.6252831197,5,-98.9987825107
10319,16.2965962729,21.0549400109,0,-99.365418489,1,-107.188802978
10320,1.54988211033,24.9980283246,0,-105.026013027,1,-109.804060612
10321,48.8059385188,4.27433792369,1,-100.374635377,2,-103.562809089
10322,72.7089881152,19.3758174454,2,-97.0493242519,4,-98.1627005152
10323,2.1934250646,18.2913113108,0,-104.068295453,1,-109.636765907
10324,5.99298277675,3.45694984067,0,-103.117771491,1,-109.403451171
10325,71.2097361478,18.7542231392,2,-96.090301709,4,-99.1212073696
10326,47.679117944,4.64120553548,1,-100.323470578,2,-103.88252087
10327,61.0804024095,21.9946504689,1,-98.2525519969,2,-100.112640117
10328,49.7482802669,14.293938596,1,-91.2924356507,2,-102.897690764
10329,37.6113301221,8.42921713659,0,-100.246138254,1,-101.743691702
10330,10.2620146948,23.6259457289,0,-102.370171351,1,-108.39213181
10331,86.8149620032,20.2763991999,4,-91.9626772404,5,-100.681848646
10332,54.1407214831,18.870905706,1,-88.7023544902,2,-101.767079249
10333,48.5554962059,9.35241669811,1,-97.2307639899,2,-103.276710597
10334,72.3479957885,2.63522080157,3,-94.0699633924,2,-97.304779211
10335,55.3893063214,7.77757696845,1,-98.583817769,2,-100.51626968
10336,35.2963791501,1.8111262776,0,-100.871114026,1,-103.997397219
10337,31.1490253368,23.6048669789,0,-100.112840029,1,-103.402991702
10338,40.7647483777,11.8001995709,1,-99.4736989179,0,-101.56036463
10339,82.9153380998,10.2145707413,3,-95.5180137674,4,-96.2021247855
10340,44.7777370538,5.28954095063,1,-100.571710346,0,-103.542236887
10341,73.8585206249,20.505598817,4,-97.4791618219,2,-98.2053145277
10342,59.8175838493,1.53797284719,2,-100.128658779,3,-102.315118794
10343,32.8407575539,13.5294067282,0,-96.8316497286,1,-102.694351276
10344,99.5171976408,3.26186046876,5,-101.372277007,3,-103.74033046
10345,18.8139406977,17.6155721526,0,-96.2232140416,1,-106.615571638
10346,7.24847538714,2.30424598422,0,-102.900409705,1,-109.275878784
10347,91.6129186696,11.4405589224,4,-98.591577646,5,-99.5008988807
10348,2.98404610615,1.8470776779,0,-104.258672097,1,-109.90289139
10349,47.0919770506,19.2028234373,1,-92.1165933592,2,-104.196988202
10350,26.3893173087,22.7265194675,0,-98.5907742741,1,-104.80649581
10351,78.8649012836,18.279283232,4,-91.364645562,2,-99.2560454362
10352,10.0140652979,14.8133382045,0,-100.732259748,1,-108.388708908
10353,92.4827038163,18.1105582063,5,-97.0681414767,4,-97.5856183334
10354,58.9217428495,20.8024777436,1,-96.2928956299,2,-100.41228303
10355,67.3315799742,17.8638011236,2,-95.1778310799,4,-101.206540748
10356,73.7600256958,16.9748690559,2,-95.6617771228,4,-97.3679690422
